id,created at (UTC),category,sub-category,user,type,status,district,circle,village,latitude,longitude,confirmation,Image link,remarks,What is the type of the road available to the asset?,What is the type of the mobile network available at the asset?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,Does this electricity pole also have telephone lines ?,What is the electricity pole made of ?,What is the frequency of maintenance or safety audit ?,Are the wires insulated ?
2001,2019-03-03 11:25:11,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.8777,,Approved,https://smartvillage.imagetrekk.com/storage/images/7OjZJNmtS1yBHqH4S64VojJz0VyL5MmvK90AgRcC.jpeg?asset_id=2001,Electricity Pole -12,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2002,2019-03-03 11:26:32,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.89877,,Approved,https://smartvillage.imagetrekk.com/storage/images/42qQpV9yIzMSuYECTZMOyY3CeJijq0O2Fk61yQzs.jpeg?asset_id=2002,electricity pole 19,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2003,2019-03-03 11:26:40,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87808,,Approved,https://smartvillage.imagetrekk.com/storage/images/bj7AnU8cUZwvavv8Ve5GyHmMvuRRJ46NKoISpyd5.jpeg?asset_id=2003,Electricity Pole -13,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2004,2019-03-03 11:28:24,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.89883,,Pending,https://smartvillage.imagetrekk.com/storage/images/1qzblyZXjNsNkZVJcAGwp97nx5eHRK3Esbj1ywzI.jpeg?asset_id=2004,electricity pole 20,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2005,2019-03-03 11:28:30,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.8784,,Pending,https://smartvillage.imagetrekk.com/storage/images/R5f6u9gERv8kEDaMTTPEJj99e9Lw53WCsbMWxj02.jpeg?asset_id=2005,Electricity Pole -14,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2006,2019-03-03 11:29:53,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.8989,,Pending,https://smartvillage.imagetrekk.com/storage/images/JAPgXvswyppdlPjU1BnPrISxLQXuwhpFG7ZDe6Dd.jpeg?asset_id=2006,electricity pole 21,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2007,2019-03-03 11:30:20,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87884,,Pending,https://smartvillage.imagetrekk.com/storage/images/iZGlJd4n5HcJcbfpPbXQXJLQS2HjoYJr7HPtUk0F.jpeg?asset_id=2007,Electricity Pole -15,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2008,2019-03-03 11:30:42,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87766,,Pending,https://smartvillage.imagetrekk.com/storage/images/oEOY5SNLCDBK1rWC22m90nQRORHLOrf4gobo3m7m.jpeg?asset_id=2008,Electricity Pole -7,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2009,2019-03-03 11:30:54,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87785,,Approved,https://smartvillage.imagetrekk.com/storage/images/A6zK3XIjL4UJxr4QGDo4ylE2cqM4tB3eNNsykcmD.jpeg?asset_id=2009,Electricity Pole -6,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2010,2019-03-03 11:31:00,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87799,,Approved,https://smartvillage.imagetrekk.com/storage/images/j3fjOkPB4HhrrYlKBgPCub1cd5MzMO9ZWy2HsYYU.jpeg?asset_id=2010,Electricity Pole -5,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2011,2019-03-03 11:31:06,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.878,,Approved,https://smartvillage.imagetrekk.com/storage/images/HKqEEfQS6u8J0yZHKQqX15qh5yomifRpDLMmdfzd.jpeg?asset_id=2011,Electricity Pole -4,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2012,2019-03-03 11:31:13,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87827,,Approved,https://smartvillage.imagetrekk.com/storage/images/u2CdHAqXywcDqu9CqwfrMhNS4h5nU8YS1gNqRE0U.jpeg?asset_id=2012,Electricity Pole -3,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2013,2019-03-03 11:31:43,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87848,,Approved,https://smartvillage.imagetrekk.com/storage/images/STm11bwCGwHm4rb7BmYhIRmueXVoE65UB5dUmw8Q.jpeg?asset_id=2013,Electricity Pole -2,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2014,2019-03-03 11:31:57,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87883,,Approved,https://smartvillage.imagetrekk.com/storage/images/1R9tPLkD68wjywDo2DVmiVhmCeXw0A0WmAs75iDJ.jpeg?asset_id=2014,Electricity Pole -1,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2015,2019-03-03 11:32:19,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.89895,,Pending,https://smartvillage.imagetrekk.com/storage/images/Tos4bbsuS7YTA1rr1htgaajaZq46SlZxb8W43nsJ.jpeg?asset_id=2015,electricity pole 22,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2016,2019-03-03 11:33:54,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.89906,,Pending,https://smartvillage.imagetrekk.com/storage/images/miI9XCOSBjh70UIIEqqO3uYBfQGA7bG96p8OowJu.jpeg?asset_id=2016,electricity pole 23,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2017,2019-03-03 11:34:39,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87953,,Approved,https://smartvillage.imagetrekk.com/storage/images/kmqsWSYx2Z8wqDVz34RrRwZQzx6GXOXKzxvJanGb.jpeg?asset_id=2017,Electricity Pole -16,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2018,2019-03-03 11:36:12,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87973,,Approved,https://smartvillage.imagetrekk.com/storage/images/xoHToIoMYyeHlYkqMRJJZPeK1o3A2zqauK1xRsLP.jpeg?asset_id=2018,Electricity Pole -17,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2019,2019-03-03 11:36:44,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.8989,,Pending,https://smartvillage.imagetrekk.com/storage/images/6fwWJqZEV4eDLzaEkHp7sxGE4AIQ2kaRMfjKz3WA.jpeg?asset_id=2019,electricity pole 24,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2020,2019-03-03 11:38:08,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87989,,Approved,https://smartvillage.imagetrekk.com/storage/images/83A63AfH8s12WdI4rCraBpNQU6zttgp9fWBjp97M.jpeg?asset_id=2020,Electricity Pole -18,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2021,2019-03-03 11:38:54,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.89864,,Approved,https://smartvillage.imagetrekk.com/storage/images/UJzZM6tFJ77A2PeVFor7sozreiTXLV9up75xGPCA.jpeg?asset_id=2021,electricity pole 25,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2022,2019-03-03 11:39:49,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87977,,Approved,https://smartvillage.imagetrekk.com/storage/images/f87nJ28qD0a32kX5aQJsL1qk3QAWfan7J0doyujh.jpeg?asset_id=2022,Electricity Pole -19,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2023,2019-03-03 11:40:44,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.89852,,Rejected,https://smartvillage.imagetrekk.com/storage/images/0Rj3u2Ju9p5Fizu926hLxhRwl6olRDyL2jKTxoeB.jpeg?asset_id=2023,electricity pole 26,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2024,2019-03-03 11:42:52,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.89926,,Pending,https://smartvillage.imagetrekk.com/storage/images/J2J8QwRDKX4BKRsXY5rFGIt0YUCHvqazHrtVQ99P.jpeg?asset_id=2024,electricity pole 27,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2025,2019-03-03 11:45:17,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.90042,,Pending,https://smartvillage.imagetrekk.com/storage/images/fPpTwv944lg31bcCnq1bbVnczAhhEjT4RdOQ0qdO.jpeg?asset_id=2025,electricity pole 28,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2026,2019-03-03 11:45:57,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.8751,,Approved,https://smartvillage.imagetrekk.com/storage/images/FLT2DrIUm1U3as0q13VsoGK2T5uAEBczLR9T9936.jpeg?asset_id=2026,Electricity Pole -20,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2027,2019-03-03 11:46:55,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.90079,,Pending,https://smartvillage.imagetrekk.com/storage/images/SlJzK4tDJYz2lbPrKt4aWSeyWGspwbVojtzWSyX2.jpeg?asset_id=2027,electricity 29,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2028,2019-03-03 11:47:38,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.8792,,Approved,https://smartvillage.imagetrekk.com/storage/images/Qtcxt1uVWrmNqcR0N7QZGHK3KgV3OBt13zXKZod9.jpeg?asset_id=2028,Electricity Pole -21,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2029,2019-03-03 11:48:40,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.90121,,Pending,https://smartvillage.imagetrekk.com/storage/images/gxrOAgLHhjClGkoUOBj0E7DjLFed3bksrXyPobhC.jpeg?asset_id=2029,electricity pole 30,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2030,2019-03-03 11:48:59,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87922,,Pending,https://smartvillage.imagetrekk.com/storage/images/fomMwoEj7boeNnej4CC9Sp7PA8PPCjNf1jn9YSRH.jpeg?asset_id=2030,Electricity Pole -22,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2031,2019-03-03 11:50:58,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.90157,,Pending,https://smartvillage.imagetrekk.com/storage/images/d7nAhoR9Tbu7vo78JndT98Zaixd1aEFjtjMR0645.jpeg?asset_id=2031,electricity pole 31,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2032,2019-03-03 11:51:21,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87906,,Approved,https://smartvillage.imagetrekk.com/storage/images/UJIBGCVhfcUrAU6zl7zGGXoyELlFjOHEHBfxigHp.jpeg?asset_id=2032,Electricity Pole -23,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2033,2019-03-03 11:52:33,Energy & ICT,Electricity Pole,bini yabi,Government,In Use,East Siang,Oyan,Sille Village,27.90184,,Approved,https://smartvillage.imagetrekk.com/storage/images/V6Ho7znrnoExqEN8tP1jw46zjdrxtzHiUHbW1RWV.jpeg?asset_id=2033,electricity pole 32,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Yearly,Yes
2034,2019-03-03 11:54:57,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87869,,Approved,https://smartvillage.imagetrekk.com/storage/images/Cr7q6kM3Bez0IL5YqV3TKynKhLgHdoJbRyS4B0wE.jpeg?asset_id=2034,Electricity Pole -24,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2035,2019-03-03 11:56:26,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87847,,Approved,https://smartvillage.imagetrekk.com/storage/images/SrD32r6TdLu6H2j1igSf05Dpkbr0CuVTknUVxvQB.jpeg?asset_id=2035,Electricity Pole -25,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2036,2019-03-03 11:57:57,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87829,,Approved,https://smartvillage.imagetrekk.com/storage/images/xyt3uFRaeLAYfn8AMUrdwQZ6Hrvv2m7ZxpYSqtos.jpeg?asset_id=2036,Electricity Pole -26,Kacha Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
2037,2019-03-03 12:00:58,Energy & ICT,Electricity Pole,ainai mize,Government,In Use,East Siang,Oyan,Oyan Village,27.87943,,Approved,https://smartvillage.imagetrekk.com/storage/images/m4WMTch3pxPpM9e6Z0tSdIoZ5fntE3ocXOOvWSWX.jpeg?asset_id=2037,Electricity Pole -27,Pakka Road,4G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",No,"[""Steel""]",Monthly,Yes
