id,created at (UTC),category,sub-category,user,type,status,district,circle,village,latitude,longitude,confirmation,Image link,remarks,What is the type of the road available to the asset?,What is the type of the mobile network available at the asset?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,What are different Mobile network service providers available at the location?,How far is this street light from the nearest substation or transformer ?,Which type of street light is this?,What is the system of street lights used?,Has the street light been installed with the help of APEDA ?
6719,2019-05-28 09:17:31,Energy & ICT,Street Light,mr yomrak kato,Government,In Use,West Siang,Kamba,Kambu,28.26592,94.6858,Approved,https://smartvillage.imagetrekk.com/storage/images/IsJu8UjMdZ6xrSXk0T9JJoOumjhxaQdJ2j6VRJUk.jpeg?asset_id=6719,in good condition,Kacha Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",6,Off- grid,Solar,Yes
6742,2019-05-28 15:17:27,Energy & ICT,Street Light,lancy padung,Government,In Use,East Siang,Pasighat,Balek,28.06124,95.28288,Approved,https://smartvillage.imagetrekk.com/storage/images/8yLfo6FkQ9KAONqx1fQ8QBOLRHz6k6fWFKbfw6mQ.jpeg?asset_id=6742,good...there are 20 solar pole in a different direction,Pakka Road,4G+ Reliable,"[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]",10,On-grid,Solar,Yes
6771,2019-05-29 06:13:32,Energy & ICT,Street Light,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58551,93.84319,Rejected,https://smartvillage.imagetrekk.com/storage/images/KisyBwAkuQC5OujyM1re1ZqjOxP5EEA6dWaY0Ezu.jpeg?asset_id=6771,bulb fused,Pakka Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
6787,2019-05-29 06:13:42,Energy & ICT,Street Light,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58351,93.84144,Rejected,https://smartvillage.imagetrekk.com/storage/images/mMgEuG3VuO6eDUGc4JPOBUU1WIC8NO32sH1nVxva.jpeg?asset_id=6787,bulb fused,Pakka Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
6848,2019-05-31 04:33:55,Energy & ICT,Street Light,padi tara,Government,Not in Use,Lower Subansiri,Ziro,Reru,27.59629,93.84147,Rejected,https://smartvillage.imagetrekk.com/storage/images/GLDLU7Yf9MU9c0H6FUMbPld5kzJcuextoMJkJ0E7.jpeg?asset_id=6848,electric pole 282,Footway,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
6921,2019-06-02 18:33:38,Energy & ICT,Street Light,ngilyang thaka,Government,In Use,Lower Subansiri,Ziro,Old Ziro,27.58434,93.82648,Approved,https://smartvillage.imagetrekk.com/storage/images/1xkwrFP6dncgYs9PnqxlI39l7mLyBYRttloLXbAw.jpeg?asset_id=6921,street light 3,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",2,On-grid,Traditional,No
6922,2019-06-02 18:33:50,Energy & ICT,Street Light,ngilyang thaka,Government,Repairable,Lower Subansiri,Ziro,Old Ziro,27.55999,93.78529,Approved,https://smartvillage.imagetrekk.com/storage/images/n0vVPfpLt9JjMZS59iyCso6pwdRGt1METhAhCouD.jpeg?asset_id=6922,stree light 4,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",5,On-grid,Traditional,No
6928,2019-06-03 08:53:37,Energy & ICT,Street Light,ngilyang thaka,Government,In Use,Lower Subansiri,Ziro,Lempiya,27.63301,93.84846,Approved,https://smartvillage.imagetrekk.com/storage/images/GY0gXRyB6WUKyINwvhUO5dE32WVKCAah4RfJARn3.jpeg?asset_id=6928,street light 6,Kacha Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
6929,2019-06-03 08:54:11,Energy & ICT,Street Light,ngilyang thaka,Government,In Use,Lower Subansiri,Ziro,Lempiya,27.60284,93.83475,Approved,https://smartvillage.imagetrekk.com/storage/images/1msnUizjXRAIN2U4VGkTbG8oZRXIQOXPONLxFOHT.jpeg?asset_id=6929,street light 5,Kacha Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",1,On-grid,Traditional,No
6934,2019-06-03 11:48:31,Energy & ICT,Street Light,ngilyang thaka,Government,Not in Use,Lower Subansiri,Ziro,Lempiya,27.5892,93.86494,Approved,https://smartvillage.imagetrekk.com/storage/images/JzGI9i3XzWEQOe88UXOah5i6Kk1IaGAq3ZvIHhKX.jpeg?asset_id=6934,street light 1,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",50,Off- grid,Traditional,No
7010,2019-06-05 12:51:06,Energy & ICT,Street Light,nabam tadap,Government,Not in Use,Papumpare,Doimukh,Soppo,27.21394,93.80065,Approved,https://smartvillage.imagetrekk.com/storage/images/a1TILZszH8HFhODEvh5DN734diIWdjMlixSlPhbN.jpeg?asset_id=7010,Dilaphated,Kacha Road,2G Unreliable,"[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]",1,Off- grid,Traditional,Yes
7011,2019-06-05 12:52:55,Energy & ICT,Street Light,nabam tadap,Government,Not in Use,Papumpare,Doimukh,Soppo,27.21363,93.80046,Approved,https://smartvillage.imagetrekk.com/storage/images/e5gR1Dn63M8MsLpieEbC6hparKtp3SpnJPpxiVbY.jpeg?asset_id=7011,Not in work,Kacha Road,2G Unreliable,"[""Jio"",""BSNL"",""Airtel""]","[""Jio"",""BSNL"",""Airtel""]","[""Jio"",""BSNL"",""Airtel""]","[""Jio"",""BSNL"",""Airtel""]","[""Jio"",""BSNL"",""Airtel""]","[""Jio"",""BSNL"",""Airtel""]",1,Off- grid,Traditional,Yes
7014,2019-06-05 13:02:36,Energy & ICT,Street Light,nabam tadap,Government,In Use,Papumpare,Doimukh,Soppo,27.21354,93.80139,Approved,https://smartvillage.imagetrekk.com/storage/images/f3rS6A6Q029Z2Tb3KYOwNG9OeTE80bXH4IrLgR3c.jpeg?asset_id=7014,working,Pakka Road,2G Unreliable,"[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]",1,On-grid,Solar,Yes
7037,2019-06-05 23:19:58,Energy & ICT,Street Light,nending tasser,Government,In Use,Lower Subansiri,Ziro,Hari,27.58282,93.84071,Approved,https://smartvillage.imagetrekk.com/storage/images/eBpBdaSDj5nYONDcA8eNSIhX7k1vooRF9uMD4kJ5.jpeg?asset_id=7037,bulb fused,Pakka Road,2G Unreliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
7101,2019-06-06 13:58:51,Energy & ICT,Street Light,tabey,Government,In Use,Shi-Yomi,Monigong,Karle,28.74836,94.29272,Approved,https://smartvillage.imagetrekk.com/storage/images/8EtVj20Oz8EYixojZKgqJiFd7fkNBNQvyRivWhOb.jpeg?asset_id=7101,distributed by APEDA,Pakka Road,2G Unreliable,"[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]",0,Off- grid,Solar,Yes
7145,2019-06-07 09:05:26,Energy & ICT,Street Light,tilling saha,Private,In Use,Lower Subansiri,Ziro,Modang Tage,27.57287,93.8293,Approved,https://smartvillage.imagetrekk.com/storage/images/8j3lBREeoB4Th6lKDSWWSZRGyJg5eYntYsH5fQzh.jpeg?asset_id=7145,solar light mt,Kacha Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Solar,Yes
7151,2019-06-07 09:07:12,Energy & ICT,Street Light,tilling saha,Government,In Use,Lower Subansiri,Ziro,Modang Tage,27.57311,93.82979,Approved,https://smartvillage.imagetrekk.com/storage/images/w3Lc5KZrKoyCsf0b8wz8QmsJzQrPhD0ZBSgDF8lx.jpeg?asset_id=7151,street light 4 mudang tage village,Kacha Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
7153,2019-06-07 09:07:46,Energy & ICT,Street Light,tilling saha,Private,In Use,Lower Subansiri,Ziro,Modang Tage,27.57329,93.82979,Approved,https://smartvillage.imagetrekk.com/storage/images/LoSjjEX3fZvAgtHQ6p6vXQPdjwRuYEE4HnuZSN5a.jpeg?asset_id=7153,solar light 3 mudang tage village,Kacha Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Solar,Yes
7154,2019-06-07 09:07:52,Energy & ICT,Street Light,tilling saha,Private,In Use,Lower Subansiri,Ziro,Modang Tage,27.57335,93.82943,Approved,https://smartvillage.imagetrekk.com/storage/images/0EdWdBEPXGPjXkNQzPOyhYzJhVbXfLebk4YciDk1.jpeg?asset_id=7154,solar light 2 mudang tage village,Kacha Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Solar,Yes
7155,2019-06-07 09:08:00,Energy & ICT,Street Light,tilling saha,Government,In Use,Lower Subansiri,Ziro,Modang Tage,27.57339,93.82957,Approved,https://smartvillage.imagetrekk.com/storage/images/pehsizSkrCfx4wszvGn8FTIZ6bJxexpnFNeugJWu.jpeg?asset_id=7155,street light 1 mudang tage village,Kacha Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
7161,2019-06-07 09:08:42,Energy & ICT,Street Light,tilling saha,Private,In Use,Lower Subansiri,Ziro,Modang Tage,27.57382,93.82978,Approved,https://smartvillage.imagetrekk.com/storage/images/cMkQsKsRPY2MtvxLVoClQjWdYIiYlOW7pbyOTUZP.jpeg?asset_id=7161,solar light- mudang tage village,Pakka Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Solar,Yes
7176,2019-06-07 09:12:42,Energy & ICT,Street Light,tilling saha,Private,In Use,Lower Subansiri,Ziro,Sibe,27.54844,93.80925,Approved,https://smartvillage.imagetrekk.com/storage/images/nEU87mmXtFj8M4Iy3J03L8bv5nafLJ3IJ77RlDHy.jpeg?asset_id=7176,solar pole 1 sibe,Pakka Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Solar,Yes
7177,2019-06-07 09:12:53,Energy & ICT,Street Light,tilling saha,Government,In Use,Lower Subansiri,Ziro,Sibe,27.54829,93.80943,Approved,https://smartvillage.imagetrekk.com/storage/images/duVjyY83HiShQElZ6i1FsCuuH46pFSYUy5sXEijp.jpeg?asset_id=7177,street light 2,Pakka Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
7181,2019-06-07 09:13:56,Energy & ICT,Street Light,tilling saha,Government,In Use,Lower Subansiri,Ziro,Sibe,27.54788,93.80999,Approved,https://smartvillage.imagetrekk.com/storage/images/LSNB8pbuBtO1mkKlVw1PsYeOrc5SLgmejW9Pzwbs.jpeg?asset_id=7181,Street light 3,Pakka Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
7182,2019-06-07 09:14:08,Energy & ICT,Street Light,tilling saha,Government,In Use,Lower Subansiri,Ziro,Sibe,27.54771,93.81005,Approved,https://smartvillage.imagetrekk.com/storage/images/0ROAPZavgIkZ561DaqqOouGbeQQotoXCSbvhfJF8.jpeg?asset_id=7182,Street light 4,Pakka Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
7185,2019-06-07 09:14:30,Energy & ICT,Street Light,tilling saha,Private,In Use,Lower Subansiri,Ziro,Sibe,27.54746,93.81243,Approved,https://smartvillage.imagetrekk.com/storage/images/3c5jYSxsSaheGSPDh9dF9hVNhBe8GT6JelS8kOzY.jpeg?asset_id=7185,solar pole 2,Pakka Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.2,On-grid,Solar,Yes
7189,2019-06-07 09:15:03,Energy & ICT,Street Light,tilling saha,Government,In Use,Lower Subansiri,Ziro,Bamin,27.56973,93.82858,Approved,https://smartvillage.imagetrekk.com/storage/images/z24UR99D7F8vEJBZDAwbJUa8GCEcz12ukhsAr5ue.jpeg?asset_id=7189,high must tower of bamin village,Pakka Road,3G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",0.5,On-grid,Traditional,No
7223,2019-06-08 23:25:49,Energy & ICT,Street Light,kago yubbey,Government,In Use,Lower Subansiri,Ziro (Sadar),Hong Niitii,27.52397,93.83984,Approved,https://smartvillage.imagetrekk.com/storage/images/c341HQUhBIWxACPTz1lcg0r58Py9BbcuxZpSDLzA.jpeg?asset_id=7223,solar light,Kacha Road,2G Unreliable,"[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]",6,Off- grid,Solar,Yes
7227,2019-06-08 23:25:50,Energy & ICT,Street Light,kago yubbey,Government,In Use,Lower Subansiri,Ziro (Sadar),Hong Niitii,27.52289,93.83894,Approved,https://smartvillage.imagetrekk.com/storage/images/XRK0dvPZPyKQg26pWmZ892AH2khvNj6OnBS6jHc7.jpeg?asset_id=7227,solar light,Kacha Road,2G Unreliable,"[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]","[""BSNL""]",6,Off- grid,Solar,Yes
7236,2019-06-09 07:23:47,Energy & ICT,Street Light,nabam tadap,Government,In Use,Papumpare,Doimukh,Soppo,27.21234,93.8018,Approved,https://smartvillage.imagetrekk.com/storage/images/FyDYY8ikkQWpFomzPcw4VJjLVTT3sYvpukckI8Re.jpeg?asset_id=7236,Working condition,Pakka Road,2G Unreliable,"[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]",1,On-grid,Traditional,Yes
7237,2019-06-09 07:25:23,Energy & ICT,Street Light,nabam tadap,Government,In Use,Papumpare,Doimukh,Soppo,27.2131,93.80178,Approved,https://smartvillage.imagetrekk.com/storage/images/t8t6SecGSD2gPbRB1NQ8EHas5dJ2QmRI1BVDUYeU.jpeg?asset_id=7237,good condition,Pakka Road,2G Unreliable,"[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]",1,On-grid,Traditional,Yes
7240,2019-06-09 07:48:37,Energy & ICT,Street Light,nabam tadap,Government,In Use,Papumpare,Doimukh,Soppo,27.21186,93.80194,Approved,https://smartvillage.imagetrekk.com/storage/images/qXwYquaOa00DJmIFPzQ17U8lPqZ43XkxKIjtc3NU.jpeg?asset_id=7240,Working condition,Pakka Road,2G Unreliable,"[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]",1,On-grid,Traditional,Yes
7241,2019-06-09 07:48:45,Energy & ICT,Street Light,nabam tadap,Government,In Use,Papumpare,Doimukh,Soppo,27.21121,93.80214,Approved,https://smartvillage.imagetrekk.com/storage/images/i97bmVz7YalYfUfxaP0PYie5VinLj082qatHpLkI.jpeg?asset_id=7241,Working condition,Pakka Road,2G Unreliable,"[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]","[""BSNL"",""Jio"",""Airtel""]",1,On-grid,Solar,Yes
955,2019-02-14 03:32:31,Energy & ICT,Street Light,kamchi techi,Government,In Use,Changlang,Changlang,Changlang (CT),27.13573,95.72546,Approved,https://smartvillage.imagetrekk.com/storage/images/4UMlFsBIfayMVm668wrIfcZCQk05eAptpkshceab.jpeg?asset_id=955,village name is Laktong,Pakka Road with Block Point,4G+ Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",0.3,On-grid,Traditional,No
976,2019-02-14 04:39:29,Energy & ICT,Street Light,kamchi techi,Government,In Use,Changlang,Changlang,Changlang (CT),27.13645,95.7265,Approved,https://smartvillage.imagetrekk.com/storage/images/78bLgJ2nez9AUdPhiQIF5QoGm5O9LkWON2c2cBCK.jpeg?asset_id=976,village name is Laktong,Pakka Road with Block Point,4G+ Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",0.3,Off- grid,Traditional,No
981,2019-02-14 04:55:08,Energy & ICT,Street Light,kamchi techi,Government,In Use,Changlang,Changlang,Changlang (CT),27.13745,95.72617,Approved,https://smartvillage.imagetrekk.com/storage/images/2EltqFuFk8B6P9x4awfV3QLFIuGROnKDnUwZZcIf.jpeg?asset_id=981,village name is Laktong,Pakka Road with Block Point,4G+ Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",0.5,On-grid,Traditional,No
1007,2019-02-14 12:20:54,Energy & ICT,Street Light,nemcha nyoungja,Government,Repairable,Changlang,Changlang,Changlang (CT),27.14444,95.73737,Approved,https://smartvillage.imagetrekk.com/storage/images/X6J5IUxe4EGTsCwPuszlf7dve3inIobpaQvbtQEg.jpeg?asset_id=1007,Village name is Old Changlang,Pakka Road,4G+ Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",0,Off- grid,Solar,No
1037,2019-02-15 06:07:29,Energy & ICT,Street Light,khepsim mamai,Government,In Use,Changlang,Changlang,Changlang (CT),27.12745,95.70635,Approved,https://smartvillage.imagetrekk.com/storage/images/KWYa7Ifgg8srrQfDnpRB35h1Uz8OP5VqEbnMkngR.jpeg?asset_id=1037,Village Name Is Phangtip,Kacha Road,3G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",0.3,On-grid,Traditional,No
1060,2019-02-15 07:50:42,Energy & ICT,Street Light,oyi gao,Government,In Use,East Siang,Pasighat,Rengging,28.14157,95.27327,Approved,https://smartvillage.imagetrekk.com/storage/images/T6y1XX3uLHTgH5eFxzuxwEpf3gnzpaW7J2oume8j.jpeg?asset_id=1060,out o 10 all are in used,Pakka Road,2G Reliable,"[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]","[""Vodafone"",""BSNL"",""Jio"",""Airtel""]",1,Off- grid,Solar,Yes
1311,2019-02-20 10:10:06,Energy & ICT,Street Light,ngilyang nobin,Government,In Use,Lower Subansiri,Ziro,Tajang,27.62241,93.84606,Approved,https://smartvillage.imagetrekk.com/storage/images/xqhtcC52xpY9g5WyE07Ji3KeAAmanXVTjEBD3Z5X.jpeg?asset_id=1311,working,Kacha Road,2G Unreliable,"[""BSNL"",""Airtel""]","[""BSNL"",""Airtel""]","[""BSNL"",""Airtel""]","[""BSNL"",""Airtel""]","[""BSNL"",""Airtel""]","[""BSNL"",""Airtel""]",0,Off- grid,Solar,Yes
1317,2019-02-20 10:22:26,Energy & ICT,Street Light,ngilyang nobin,Government,In Use,Lower Subansiri,Ziro,Tajang,27.59981,93.82494,Approved,https://smartvillage.imagetrekk.com/storage/images/WD2SZNjjB8KVBhIDxarmiBDspxVMZZRv59JxW2xq.jpeg?asset_id=1317,1,Kacha Road with Block Point,2G Reliable,"[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]","[""Vodafone"",""BSNL"",""Airtel""]",5,Off- grid,Traditional,No
