id,category,sub-category,district,circle,village,latitude,longitude,How many times did you go to the unit until it was open?,What is the type of the road available to the unit?,How much distance should one travel from the unit to avail public transport facility? (Approx in K.M),What is the type of the mobile network available at the unit?,What are different Mobile network service providers available at the location of the unit?,What is the type of structure of the unit?,What is the type of security available for the unit?,What are the working hours of the unit?(Ex: 9.00A.M-5.A.M),What are the working days of the unit?,How many Technical staff are employed in the unit?,How many Non Technical staff are employed in the unit?,Where do you get drinking water from for using at the unit?,Where do you get water for operational purposes for the unit?,Are there toilets available for public and employees' usage at the unit?,How do you deal with the agricultural waste generated from the unit?,Are the premises of unit cleaned with disinfectant regularly?,How frequently are the premises at the unit cleaned with disinfectant in a week?,Do you have grid connection for energy supply for the unit?,How many hours per day are you facing power cuts in the unit?,What is the alternative energy source available for the unit?,How many hours do you rely on the alternative energy source in a day for the unit?,Is there landline connectivity for the unit?,Does the unit have wired internet connection?,How do you maintain records for operations of the unit?,What are the areas the unit gets support from government agencies (not for your customers)?,Do you get any support from NGO(s) for the unit?,Are you using any digital technologies that can be used in the unit?,What is the type of products stored in the unit?,How does the unit advertise about the services available?,What is the average operational cost per month to run the unit?(Excluding Salary of the Employees),What are the products purchased by the customers from the unit?,What is the average cost per unit to store in the unit?(In Rupees),Which type of customers store the produce in the unit?,How does the customers transport the goods to store in the unit?,How many cubic meters are available for storage?,Do you have a cold storage facility?,How often did you need to throw away agricultural produce last week?,How do you document wastage of food?
4595,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.57136,93.82851,1,kacha road,1.0,3g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,tap water from government,water from government,no,none,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents#village meeting,1000,grain,1-100,farmers,head load,40.0,no,7,book keeping
4596,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.5711,93.8282,1,pakka road,1.0,3g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,tap water from government,water from government,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,announcements \/ broadcast,1000,grain,1-100,farmers,head load,40.0,no,7,book keeping
4597,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Michi,27.57118,93.82902,1,pakka road,1.0,3g reliable,airtel#vodafone#bsnl,"kacha/temporary(wood,bamboo,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,tap water from government,water from government,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,7,book keeping
4625,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.65955,93.83952,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4628,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.5941,93.86946,1,footway,1.0,2g reliable,vodafone#bsnl#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4629,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.565790000000003,93.86148,1,footway,1.0,2g reliable,vodafone#bsnl#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4631,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.588790000000003,93.87545,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,7,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4632,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.564020000000006,93.84152,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#monday#tuesday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4633,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60118,93.89141,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,discarded in water bodies,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4634,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60118,93.89141,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,discarded in water bodies,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4635,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.564020000000006,93.84152,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#monday#tuesday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4638,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60118,93.80959,1,footway,1.0,2g reliable,bsnl#airtel#vodafone,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4748,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.6171,93.85948,1,pakka road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,480,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,timber,marketing team\/ sales agents#others,1000,timber,101-200,others,mini luggage,80.0,no,10,book keeping
4754,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.648940000000003,93.8954,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4756,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.56933,93.87145,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4757,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.58348,93.85948,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4758,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60472,93.84152,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4759,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.63833,93.82356,1,kacha road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4761,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.63479,93.87145,1,kacha road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4762,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.57463,93.81558,1,kacha road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#monday#tuesday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents#others,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4763,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60472,93.83553,1,kacha road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4764,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60826,93.8495,1,kacha road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4765,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.64541,93.86347,1,kacha road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4766,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.588790000000003,93.86946,1,kacha road,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,7,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4769,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60649,93.82955,1,footway,1.0,2g reliable,airtel#bsnl#vodafone,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,no,N/A,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4770,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.57287,93.8515,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4771,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60826,93.84352,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4772,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.5941,93.87345,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4773,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.62418,93.86746,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4774,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.61533,93.83753,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4775,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.62241,93.8495,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,7,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents#others,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4777,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.60472,93.86347,1,footway,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,1,book keeping
4911,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Hija,27.60118,93.91536,1,kacha road,3.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,timber,101-200,others,mini luggage,50.0,no,2,book keeping
4918,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.59056,93.87744,1,kacha road,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents#others,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4919,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.6118,93.90139,1,kacha road,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents#others,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4921,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.6118,93.90139,1,kacha road,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,monday#tuesday#wednesday#thursday#friday#saturday#sunday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents#others,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4926,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.54631,93.8495,1,footway,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,marketing team\/ sales agents#others,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4927,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.61003,93.8515,1,kacha road,1.0,2g reliable,bsnl#vodafone#airtel,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4928,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.62772,93.89141,1,kacha road,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
4929,Agriculture,Warehouse / Godown/ Timber Depot,Lower Subansiri,Ziro,Dutta,27.58348,93.86946,1,kacha road,1.0,2g reliable,airtel#vodafone#bsnl,"pakka/permenant(steel,concrete,etc.,)",none,0,sunday#saturday#friday#thursday#wednesday#tuesday#monday,1,1,ground water,ground water,no,burnt within the premises,yes,more than 7 times,no,N/A,none,N/A,no,no,traditional book keeping,none,no,no,food grains,others#marketing team\/ sales agents,1000,grain,1-100,farmers,head load,40.0,no,2,book keeping
